WAST,BP,DP,Dta,Dts,Dtx,EV,EV10,QFE,QFF,QNH,RF,RF10,RH,S,SR,Ss,Sx,T,Wd,Ws
2/20/2022 9:30,1012.6,11.2,126,37,149,1187.85,0.19,1012.7,1016.1,1016.3,2.5,0,36.57,2.2,2,0.8,4.4,27.3,100,1.55
2/20/2022 9:40,1012.6,10.9,109,25,53,1188.07,0.22,1012.7,1016.1,1016.3,2.5,0,36.07,2.8,2,0.8,4.9,27.29,98,3.44
2/20/2022 9:50,1012.6,11.4,109,26,87,1188.27,0.2,1012.7,1016.1,1016.3,2.5,0,34.83,2.1,1.8,0.9,3.9,28.46,92,1.78
2/20/2022 10:00,1012.4,11.6,107,22,128,1188.46,0.19,1012.5,1015.9,1016.1,2.5,0,36.19,2.1,2,0.8,4.2,27.96,102,1.11
2/20/2022 10:10,1012.4,11.7,111,28,143,1188.67,0.21,1012.5,1015.9,1016.1,2.5,0,34.48,2.3,1.8,1.1,4.9,28.97,138,3.89
2/20/2022 10:20,1012.4,12.2,120,29,135,1188.85,0.18,1012.5,1015.9,1016.1,2.5,0,35.17,1.7,1.8,0.8,3.4,29.12,133,3.44
2/20/2022 10:30,1012.1,11.8,111,25,119,1189.09,0.24,1012.2,1015.6,1015.8,2.5,0,33.5,2.8,1.8,0.6,4.1,29.49,120,2.55
2/20/2022 10:40,1012,11.4,111,25,137,1189.33,0.24,1012.1,1015.5,1015.7,2.5,0,32.67,2.8,1.7,0.7,4.1,29.48,92,2.89
2/20/2022 10:50,1012,11.4,105,29,109,1189.55,0.22,1012.1,1015.5,1015.7,2.5,0,31.62,2.2,1.8,0.8,3.8,30.05,26,1.44
2/20/2022 11:00,1011.9,11.4,104,37,97,1189.8,0.25,1012,1015.4,1015.6,2.5,0,30.84,2.7,1.7,0.9,5,30.52,41,2.78
2/20/2022 11:10,1011.7,11.2,88,39,40,1190.02,0.22,1011.8,1015.2,1015.4,2.5,0,29.35,2.1,1.7,0.8,4.3,31.14,40,3.11
2/20/2022 11:20,1011.6,10.7,88,29,80,1190.3,0.28,1011.7,1015.1,1015.3,2.5,0,28.02,3,1.5,1.1,4.6,31.35,88,3.89
2/20/2022 11:30,1011.4,10.6,72,29,42,1190.54,0.24,1011.5,1014.9,1015.1,2.5,0,27.91,2.3,1.7,0.7,4.3,31.3,69,2
2/20/2022 11:40,1011.3,10.9,98,40,112,1190.78,0.24,1011.4,1014.8,1015,2.5,0,27.7,2.2,1.5,0.6,3.9,31.76,123,3
2/20/2022 11:50,1011,11.1,118,26,115,1191.01,0.23,1011.1,1014.5,1014.7,2.5,0,28.35,2.1,1.7,0.7,4.1,31.69,135,2
2/20/2022 12:00,1010.9,11.1,99,35,68,1191.24,0.23,1011,1014.4,1014.6,2.5,0,27.05,2.1,1.5,0.9,4,32.49,105,2.22
2/20/2022 12:10,1010.9,11.3,171,33,113,1191.47,0.23,1011,1014.4,1014.6,2.5,0,26.4,1.9,1.5,0.9,3.9,33.13,183,0.78
2/20/2022 12:20,1010.7,11.2,75,48,97,1191.71,0.24,1010.8,1014.1,1014.4,2.5,0,25.27,2,1.5,1,5.6,33.82,122,2
2/20/2022 12:30,1010.6,11.1,76,34,53,1191.94,0.23,1010.7,1014.1,1014.3,2.5,0,26.2,2,1.5,0.9,3.8,33.05,121,1.44
2/20/2022 12:40,1010.4,10.4,145,26,105,1192.18,0.24,1010.5,1013.8,1014.1,2.5,0,23.78,1.9,1.5,0.8,3.6,33.94,129,3
2/20/2022 12:50,1010.2,10.7,135,43,135,1192.4,0.22,1010.3,1013.6,1013.9,2.5,0,23.97,1.6,1.7,0.6,3.2,34.17,165,1.22
2/20/2022 13:00,1010.1,11.3,108,47,141,1192.65,0.25,1010.2,1013.5,1013.8,2.5,0,25.3,2.2,1.5,1.1,5,33.89,89,2.11
2/20/2022 13:10,1009.8,11.1,95,65,110,1192.83,0.18,1009.9,1013.2,1013.5,2.5,0,24.73,1,1.5,0.4,2.4,34.08,319,0.67
2/20/2022 13:20,1009.6,10.2,68,35,91,1193.09,0.26,1009.7,1013,1013.3,2.5,0,23.52,2.2,1.5,1.1,4.9,33.91,82,2.33
2/20/2022 13:30,1009.6,10.3,85,34,56,1193.34,0.25,1009.7,1013,1013.3,2.5,0,22.74,2,1.5,0.7,3.9,34.63,146,3
2/20/2022 13:40,1009.5,11.1,137,45,124,1193.59,0.25,1009.6,1012.9,1013.2,2.5,0,23.18,2,1.5,0.7,4.8,35.23,150,0.78
2/20/2022 13:50,1009.4,10.2,129,35,132,1193.8,0.21,1009.5,1012.8,1013.1,2.5,0,22.12,1.4,1.5,0.7,3,34.95,72,0.56
2/20/2022 14:00,1009.4,9.9,149,37,113,1194.01,0.21,1009.5,1012.8,1013.1,2.5,0,21.63,1.4,1.5,1.2,4.8,35.02,141,1.22
2/20/2022 14:10,1009.3,9.5,161,38,123,1194.27,0.26,1009.4,1012.7,1013,2.5,0,20.5,2,1.7,1,4.7,35.51,153,3.44
2/20/2022 14:20,1009.1,9.6,145,43,150,1194.53,0.26,1009.2,1012.5,1012.8,2.5,0,20.85,2,1.5,0.7,3.4,35.31,91,1.33
2/20/2022 14:30,1009,10.2,91,56,141,1194.74,0.21,1009.1,1012.4,1012.7,2.5,0,21.63,1.4,1.5,0.8,3.8,35.45,131,3.44
2/20/2022 14:40,1008.8,10.2,140,51,168,1194.97,0.23,1008.9,1012.2,1012.5,2.5,0,21.12,1.6,1.5,0.8,3.8,35.81,130,1.55
2/20/2022 14:50,1008.7,12.5,205,71,221,1195.18,0.21,1008.8,1012.1,1012.4,2.5,0,23.89,1.4,1.7,0.6,2.9,36.37,255,1.78
2/20/2022 15:00,1008.6,12.9,250,49,277,1195.44,0.26,1008.7,1012,1012.3,2.5,0,25.09,2.2,1.5,0.8,4.6,35.94,208,0.89
2/20/2022 15:10,1008.6,14.5,199,30,192,1195.65,0.21,1008.7,1012,1012.3,2.5,0,27.52,1.6,1.5,0.7,3.6,36.13,178,1.78
2/20/2022 15:20,1008.4,15.1,202,30,179,1195.89,0.24,1008.5,1011.8,1012.1,2.5,0,28.33,2,1.7,0.9,4.2,36.38,193,1.33
2/20/2022 15:30,1008.3,15.4,242,39,264,1196.11,0.22,1008.4,1011.7,1012,2.5,0,30.08,1.9,1.5,0.7,3.6,35.54,246,2.78
2/20/2022 15:40,1008.3,16.2,250,28,236,1196.34,0.23,1008.4,1011.7,1012,2.5,0,32.97,2.2,1.5,0.8,4.9,34.84,239,1.33
2/20/2022 15:50,1008.2,16.5,257,30,283,1196.54,0.2,1008.3,1011.6,1011.9,2.5,0,33.65,1.8,1.5,0.8,4.2,34.89,298,1.78
2/20/2022 16:00,1008.1,17.1,261,25,267,1196.75,0.21,1008.2,1011.5,1011.8,2.5,0,35.37,2,1.5,1,4.4,34.6,274,1.22
2/20/2022 16:10,1008,16.5,257,27,281,1196.97,0.22,1008.1,1011.4,1011.7,2.5,0,33.33,2.1,1.5,0.9,5.1,34.96,247,1.22
2/20/2022 16:20,1007.9,12.7,211,39,198,1197.15,0.18,1008,1011.3,1011.6,2.5,0,25.79,1,1.5,0.4,2.2,35.19,211,0.56
2/20/2022 16:30,1007.9,10.5,127,38,117,1197.39,0.24,1008,1011.3,1011.6,2.5,0,21.8,1.8,1.5,0.7,3.4,35.64,180,1.33
2/20/2022 16:40,1007.9,10.3,169,35,137,1197.66,0.27,1008,1011.3,1011.6,2.5,0,21.62,2.2,1.5,1.2,4.8,35.51,89,2.22
2/20/2022 16:50,1007.8,10.1,151,34,62,1197.91,0.25,1007.9,1011.2,1011.5,2.5,0,21.63,1.9,1.5,0.4,3.4,35.28,149,1.55
2/20/2022 17:00,1007.8,10.1,168,31,196,1198.14,0.23,1007.9,1011.2,1011.5,2.5,0,21.5,1.6,1.5,0.7,3,35.39,107,1.11
2/20/2022 17:10,1007.8,10.1,169,23,174,1198.4,0.26,1007.9,1011.2,1011.5,2.5,0,21.58,2,1.5,0.8,4,35.34,135,1.33
2/20/2022 17:20,1007.9,10.3,135,24,134,1198.67,0.27,1008,1011.3,1011.6,2.5,0,22.77,2.3,1.5,0.9,4.9,34.63,160,1.11
2/20/2022 17:30,1007.8,10.6,127,25,136,1198.93,0.26,1007.9,1011.2,1011.5,2.5,0,23.17,2.2,1.5,0.8,4.3,34.65,100,3.44
2/20/2022 17:40,1007.9,10.3,137,27,112,1199.25,0.32,1008,1011.3,1011.6,2.5,0,23.24,3.1,1.5,1.1,5.8,34.25,113,4.66
2/20/2022 17:50,1008,10.3,124,27,119,1199.59,0.34,1008.1,1011.4,1011.7,2.5,0,23.72,3.4,1.7,1,5.4,33.86,136,3
2/20/2022 18:00,1008.1,9.7,142,29,175,1199.91,0.32,1008.2,1011.5,1011.8,2.5,0,23.35,3.1,1.7,0.9,5.7,33.42,164,1.67
2/20/2022 18:10,1008.2,9.1,152,29,123,1200.21,0.3,1008.3,1011.6,1011.9,2.5,0,22.64,2.9,1.8,1,5.9,33.28,111,2.78
2/20/2022 18:20,1008.3,9.3,162,25,151,1200.53,0.32,1008.4,1011.7,1012,2.5,0,22.86,3.1,1.8,0.6,5.6,33.36,120,2.55
2/20/2022 18:30,1008.3,9.2,151,25,152,1200.8,0.27,1008.4,1011.8,1012,2.5,0,23.31,2.4,2,0.7,4.6,32.83,150,4.11
2/20/2022 18:40,1008.4,9.3,130,21,120,1201.1,0.3,1008.5,1011.9,1012.1,2.5,0,23.65,2.9,2,0.8,4.6,32.77,119,2.33
2/20/2022 18:50,1008.5,9,129,19,121,1201.38,0.28,1008.6,1012,1012.2,2.5,0,23.68,2.6,2.1,1.1,4.4,32.33,111,1.67
2/20/2022 19:00,1008.5,9.2,132,19,123,1201.65,0.27,1008.6,1012,1012.2,2.5,0,24.18,2.6,2.1,0.9,4.6,32.19,111,2.33
2/20/2022 19:10,1008.6,9.5,144,16,136,1201.86,0.21,1008.7,1012.1,1012.3,2.5,0,24.99,1.7,2.1,0.6,3.4,31.96,159,1.33
2/20/2022 19:20,1008.6,9.6,152,19,121,1202.07,0.21,1008.7,1012.1,1012.3,2.5,0,26.02,1.7,2.1,0.4,3,31.34,133,1.33
2/20/2022 19:30,1008.7,10.1,152,17,114,1202.27,0.2,1008.8,1012.2,1012.4,2.5,0,27.2,1.6,2.1,0.4,2.7,31.17,159,1.11
2/20/2022 19:40,1008.8,9.9,157,15,133,1202.45,0.18,1008.9,1012.3,1012.5,2.5,0,27.62,1.4,2.3,0.4,2.9,30.71,171,1.78
2/20/2022 19:50,1008.9,10.3,152,17,144,1202.63,0.18,1009,1012.4,1012.6,2.5,0,28.58,1.4,2.3,0.3,2.6,30.56,165,1.22
2/20/2022 20:00,1009,10.1,157,16,171,1202.81,0.18,1009.1,1012.5,1012.7,2.5,0,28.92,1.4,2.3,0.6,2.3,30.12,167,1.78
2/20/2022 20:10,1009.1,10.7,154,20,151,1203.03,0.22,1009.2,1012.6,1012.8,2.5,0,30.42,2.2,2.3,0.4,4,29.89,161,1.89
2/20/2022 20:20,1009.3,11,155,19,143,1203.24,0.21,1009.4,1012.8,1013,2.5,0,31.49,2.1,2.3,0.7,4.1,29.67,145,1.44
2/20/2022 20:30,1009.4,11.4,152,20,145,1203.44,0.2,1009.5,1012.9,1013.1,2.5,0,32.48,2,2.3,0.6,3.8,29.64,137,2.44
2/20/2022 20:40,1009.5,11.4,145,21,113,1203.67,0.23,1009.6,1013,1013.2,2.5,0,32.76,2.6,2.3,0.9,6,29.41,169,2.66
2/20/2022 20:50,1009.5,11.4,141,23,147,1203.89,0.22,1009.6,1013,1013.2,2.5,0,32.93,2.3,2.3,0.8,4.9,29.35,144,3.11
2/20/2022 21:00,1009.5,11.5,129,19,146,1204.1,0.21,1009.6,1013,1013.2,2.5,0,33.59,2.3,2.3,0.7,3.9,29.09,132,3.11
2/20/2022 21:10,1009.7,11.2,130,26,120,1204.31,0.21,1009.8,1013.2,1013.4,2.5,0,33.84,2.3,2.3,0.9,5,28.69,125,2.11
2/20/2022 21:20,1009.6,11.3,123,22,142,1204.59,0.28,1009.7,1013.1,1013.3,2.5,0,33.68,3.6,2.3,1.6,7.7,28.9,116,4.22
2/20/2022 21:30,1009.7,11.3,119,23,103,1204.88,0.29,1009.8,1013.2,1013.4,2.5,0,33.87,3.7,2.3,1.4,7.3,28.8,118,3.22
2/20/2022 21:40,1009.7,10.9,122,26,122,1205.16,0.28,1009.8,1013.2,1013.4,2.5,0,33.7,3.6,2.3,1,6.4,28.36,151,4.66
2/20/2022 21:50,1009.7,10.9,105,26,103,1205.43,0.27,1009.8,1013.2,1013.4,2.5,0,34.31,3.6,2.3,0.9,6.3,28.13,61,2.66
2/20/2022 22:00,1009.7,11.1,115,22,87,1205.68,0.25,1009.8,1013.2,1013.4,2.5,0,34.8,3.2,2.3,1.2,7.5,28.08,110,3
2/20/2022 22:10,1009.7,10.9,115,25,102,1206.02,0.34,1009.8,1013.2,1013.4,2.5,0,34.62,4.8,2.3,1.2,7.4,27.97,148,4.11
2/20/2022 22:20,1009.7,10.9,115,25,115,1206.32,0.3,1009.8,1013.2,1013.4,2.5,0,35.11,4.2,2.3,1.2,8.8,27.69,99,3.77
2/20/2022 22:30,1009.7,10.8,111,23,117,1206.6,0.28,1009.8,1013.2,1013.4,2.5,0,35.91,3.9,2.3,1.2,6.1,27.15,91,3.89
2/20/2022 22:40,1009.7,10.8,119,24,74,1206.82,0.22,1009.8,1013.2,1013.4,2.5,0,36.73,2.8,2.3,1,5.6,26.79,130,3.77
2/20/2022 22:50,1009.7,11,125,26,114,1207.1,0.28,1009.8,1013.2,1013.4,2.5,0,38.06,4.1,2.4,1.3,8.5,26.4,143,5.88
2/20/2022 23:00,1009.5,11.2,119,22,109,1207.41,0.31,1009.6,1013,1013.2,2.5,0,39.08,4.9,2.3,1.6,9.5,26.18,133,3.11
2/20/2022 23:10,1009.5,11.1,116,30,136,1207.68,0.27,1009.6,1013,1013.2,2.5,0,40.02,4.2,2.3,1.4,8.7,25.75,134,8.66
2/20/2022 23:20,1009.6,11.3,115,23,147,1207.96,0.28,1009.7,1013.1,1013.3,2.5,0,41.02,4.7,2.3,1.6,9.3,25.46,134,4.22
2/20/2022 23:30,1009.6,11.3,126,27,157,1208.22,0.26,1009.7,1013.2,1013.3,2.5,0,42.06,4.4,2.3,1.4,7.8,25.13,65,4.55
2/20/2022 23:40,1009.6,11.4,120,24,123,1208.45,0.23,1009.7,1013.2,1013.3,2.5,0,43.02,3.8,2.3,1.2,6.4,24.84,129,4.66
2/20/2022 23:50,1009.6,11.6,119,27,136,1208.74,0.29,1009.7,1013.2,1013.3,2.5,0,44.02,5.3,2.3,1.6,10.7,24.65,111,5
2/21/2022 0:00,1009.6,11.7,113,25,124,1209.01,0.27,1009.7,1013.2,1013.3,2.5,0,44.96,4.9,2.4,1.2,9.3,24.43,147,5.66
2/21/2022 0:10,1009.6,11.6,113,26,126,1209.26,0.25,1009.7,1013.2,1013.3,2.5,0,45.68,4.6,2.3,1.6,9,23.99,123,4
2/21/2022 0:20,1009.5,11.7,117,26,85,1209.49,0.23,1009.6,1013.1,1013.2,2.5,0,46.31,4.1,2.4,1.3,7.5,23.88,181,3.55
2/21/2022 0:30,1009.5,11.8,112,23,116,1209.73,0.24,1009.6,1013.1,1013.2,2.5,0,47.38,4.7,2.4,1.2,8.4,23.65,78,3.89
2/21/2022 0:40,1009.4,11.6,111,25,100,1209.98,0.25,1009.5,1013,1013.1,2.5,0,48.31,5,2.4,1.7,8.7,23.14,85,6.77
2/21/2022 0:50,1009.4,11.7,109,23,87,1210.23,0.25,1009.5,1013,1013.1,2.5,0,49.26,5.1,2.4,1.4,8.2,22.95,109,4.44
2/21/2022 1:00,1009.4,12.1,116,26,92,1210.44,0.21,1009.5,1013,1013.1,2.5,0,50.73,4.3,2.4,1.2,7.7,22.85,139,3.44
2/21/2022 1:10,1009.5,11.9,106,28,121,1210.65,0.21,1009.6,1013.1,1013.2,2.5,0,51.47,4.6,2.4,1.3,8.2,22.43,86,7.1
2/21/2022 1:20,1009.5,12.2,111,23,78,1210.85,0.2,1009.6,1013.1,1013.2,2.5,0,52.53,4.3,2.4,1.6,7.9,22.33,123,2
2/21/2022 1:30,1009.4,12,111,27,119,1211.03,0.18,1009.5,1013,1013.1,2.5,0,52.93,3.9,2.4,1,7,22.07,157,2.78
2/21/2022 1:40,1009.3,12.3,111,26,98,1211.18,0.15,1009.4,1012.9,1013,2.5,0,54.25,3.2,2.4,1.1,5.8,21.92,80,2.89
2/21/2022 1:50,1009.2,12.3,106,23,124,1211.34,0.16,1009.3,1012.8,1012.9,2.5,0,54.85,3.6,2.4,1.2,6.1,21.76,96,4.22
2/21/2022 2:00,1009.2,12.2,114,23,112,1211.49,0.15,1009.3,1012.8,1012.9,2.5,0,55.68,3.3,2.4,0.8,5.9,21.39,127,4
2/21/2022 2:10,1009.2,12.3,120,27,138,1211.64,0.15,1009.3,1012.8,1012.9,2.5,0,56.63,3.4,2.4,1.1,7.8,21.21,117,5.11
2/21/2022 2:20,1009.1,12.4,119,23,126,1211.78,0.14,1009.2,1012.7,1012.8,2.5,0,57.47,3.1,2.4,0.9,5.2,21.13,80,1.78
2/21/2022 2:30,1009.1,12.5,113,26,94,1211.9,0.12,1009.2,1012.7,1012.8,2.5,0,58.28,2.8,2.4,1.1,5.1,20.96,86,2.78
2/21/2022 2:40,1009.1,12.3,115,26,123,1212.02,0.12,1009.2,1012.7,1012.8,2.5,0,58.68,2.9,2.4,0.8,4.8,20.71,136,3.77
2/21/2022 2:50,1009.1,12.3,114,26,105,1212.14,0.12,1009.2,1012.7,1012.8,2.5,0,59.5,3,2.4,0.8,5.6,20.48,129,4.88
2/21/2022 3:00,1009.1,12.1,109,24,94,1212.27,0.13,1009.2,1012.7,1012.8,2.5,0,59.15,3.3,2.4,1,6.7,20.34,104,6.11
2/21/2022 3:10,1009.1,12.2,107,24,87,1212.4,0.13,1009.2,1012.7,1012.8,2.5,0,59.2,3,2.4,1.1,6.3,20.43,119,2.89
2/21/2022 3:20,1009,12.2,112,23,112,1212.53,0.13,1009.1,1012.6,1012.7,2.5,0,59.68,3.1,2.4,0.7,5,20.32,84,3.33
2/21/2022 3:30,1009.1,12.2,100,22,89,1212.67,0.14,1009.2,1012.7,1012.8,2.5,0,59.51,3.4,2.4,1,5.3,20.32,103,4.22
2/21/2022 3:40,1008.9,11.9,98,18,101,1212.8,0.13,1009,1012.5,1012.6,2.5,0,59.37,3.3,2.4,1.3,6.3,20.05,95,3.77
2/21/2022 3:50,1008.8,11.9,99,19,71,1212.93,0.13,1008.9,1012.4,1012.5,2.5,0,59.53,3.3,2.4,0.9,6,20.01,109,4.11
2/21/2022 4:00,1008.8,11.9,103,25,131,1213.05,0.12,1008.9,1012.4,1012.5,2.5,0,59.76,2.8,2.4,0.9,4.7,19.95,95,4.44
2/21/2022 4:10,1008.9,12.1,102,19,93,1213.15,0.1,1009,1012.5,1012.6,2.5,0,60.03,2.3,2.4,0.6,4.3,20.05,135,2.44
2/21/2022 4:20,1009,12,103,17,96,1213.24,0.09,1009.1,1012.6,1012.7,2.5,0,60.32,2,2.4,0.4,3.9,19.96,100,2
2/21/2022 4:30,1009,12,103,16,93,1213.33,0.09,1009.1,1012.6,1012.7,2.5,0,60.68,2.1,2.4,0.7,3.8,19.83,136,2.33
2/21/2022 4:40,1008.9,11.7,93,16,104,1213.45,0.12,1009,1012.5,1012.6,2.5,0,60.25,3,2.4,0.9,5,19.62,89,3.77
2/21/2022 4:50,1009,11.7,92,11,86,1213.57,0.12,1009.1,1012.6,1012.7,2.5,0,60.28,3.1,2.4,0.9,5.3,19.59,99,3
2/21/2022 5:00,1009,11.9,98,18,93,1213.68,0.11,1009.1,1012.6,1012.7,2.5,0,60.83,2.7,2.4,1,5.8,19.7,80,2.33
2/21/2022 5:10,1008.9,11.8,96,27,77,1213.78,0.1,1009,1012.5,1012.6,2.5,0,60.88,2.4,2.4,0.7,4.1,19.5,158,2
2/21/2022 5:20,1009,11.7,101,57,99,1213.84,0.06,1009.1,1012.6,1012.7,2.5,0,61.28,1.1,2.4,0.7,3.8,19.29,130,0.56
2/21/2022 5:30,1009,11.7,132,36,90,1213.88,0.04,1009.1,1012.6,1012.7,2.5,0,62.43,0.4,2.4,0.4,1.8,19.03,137,0.22
2/21/2022 5:40,1008.9,11.9,94,19,79,1213.97,0.09,1009,1012.5,1012.6,2.5,0,61.79,2.2,2.6,1.2,5.4,19.4,100,3.11
2/21/2022 5:50,1008.9,11.8,83,24,92,1214.09,0.12,1009,1012.5,1012.6,2.5,0,61.33,3,2.4,1.1,5.9,19.44,69,4.55
2/21/2022 6:00,1009.1,11.8,85,21,79,1214.23,0.14,1009.2,1012.7,1012.8,2.5,0,61.21,4,2.4,0.8,6.9,19.47,76,5.99
2/21/2022 6:10,1009.3,11.7,98,19,81,1214.35,0.12,1009.4,1012.9,1013,2.5,0,61.36,3.1,2.4,0.9,5.6,19.27,101,2.55
2/21/2022 6:20,1009.3,11.8,91,22,93,1214.46,0.11,1009.4,1012.9,1013,2.5,0,61.49,3,2.4,1.2,6.1,19.37,75,1.89
2/21/2022 6:30,1009.3,11.6,94,19,60,1214.59,0.13,1009.4,1012.9,1013,2.5,0,61.22,3.4,2.4,1.2,6.4,19.3,98,2
2/21/2022 6:40,1009.4,11.7,92,22,89,1214.73,0.14,1009.5,1013,1013.1,2.5,0,60.05,3.8,2.4,1.2,6.1,19.69,98,4.11
2/21/2022 6:50,1009.4,11.9,89,18,92,1214.88,0.15,1009.5,1013,1013.1,2.5,0,58.97,4,2.3,1.4,7,20.13,51,4.11
2/21/2022 7:00,1009.3,11.8,94,18,105,1215.04,0.16,1009.4,1012.9,1013,2.5,0,58.01,3.9,2.3,1.2,7,20.38,88,5.66
2/21/2022 7:10,1009.3,12.1,99,18,92,1215.17,0.13,1009.4,1012.9,1013,2.5,0,56.98,2.7,2.3,0.8,5,20.91,92,1.89
2/21/2022 7:20,1009.3,12.1,107,23,130,1215.29,0.12,1009.4,1012.9,1013,2.5,0,56.11,2.3,2.1,0.7,3.4,21.17,84,2.66
2/21/2022 7:30,1009.3,12.2,92,26,68,1215.45,0.16,1009.4,1012.9,1013,2.5,0,55.77,3.6,2.1,1.4,6.2,21.4,103,3.33
2/21/2022 7:40,1009.4,12.2,93,23,95,1215.62,0.17,1009.5,1013,1013.1,2.5,0,54.82,3.8,2.1,1.1,5.7,21.65,82,3.77
2/21/2022 7:50,1009.4,12,95,28,79,1215.78,0.16,1009.5,1013,1013.1,2.5,0,52.97,3.3,2.1,1.2,6.2,22.01,106,5.77
2/21/2022 8:00,1009.4,12,96,23,95,1215.98,0.2,1009.5,1013,1013.1,2.5,0,53.52,4.6,2.1,1.4,7.9,21.91,64,4.44
2/21/2022 8:10,1009.4,12.3,94,28,97,1216.16,0.18,1009.5,1013,1013.1,2.5,0,52.98,3.9,2.1,1.2,7,22.34,109,1.67
2/21/2022 8:20,1009.4,12.5,92,25,95,1216.33,0.17,1009.5,1013,1013.1,2.5,0,51.36,3.2,2.1,1.1,5.8,23.03,117,4
2/21/2022 8:30,1009.3,12.6,89,17,88,1216.55,0.22,1009.4,1012.9,1013,2.5,0,50.33,4.4,2.1,1.4,6.8,23.52,88,3.44
2/21/2022 8:40,1009.3,12.3,82,26,55,1216.72,0.17,1009.4,1012.9,1013,2.5,0,50.3,3.2,2,1.1,5.8,23.21,86,4
2/21/2022 8:50,1009.1,12.4,86,28,78,1216.92,0.2,1009.2,1012.7,1012.8,2.5,0,48.74,3.6,2,1.1,5.2,23.87,81,3.89
2/21/2022 9:00,1009.2,12.6,104,23,114,1217.12,0.2,1009.3,1012.8,1012.9,2.5,0,47.69,3.6,2.1,0.8,5.7,24.43,93,4.88
2/21/2022 9:10,1009.1,13,87,25,51,1217.32,0.2,1009.2,1012.6,1012.8,2.5,0,46.77,3.3,2.1,1.3,6.7,25.14,93,3.66
2/21/2022 9:20,1009.1,12.7,98,26,103,1217.5,0.18,1009.2,1012.6,1012.8,2.5,0,45.58,2.7,2,0.8,4.7,25.3,66,2.22
2/21/2022 9:30,1009.1,12.9,86,28,84,1217.67,0.17,1009.2,1012.6,1012.8,2.5,0,44.72,2.4,2,0.7,3.8,25.84,74,1.44
2/21/2022 9:40,1009,12.6,73,20,50,1217.86,0.19,1009.1,1012.5,1012.7,2.5,0,44.29,2.8,2,0.8,4.4,25.7,83,3.22
2/21/2022 9:50,1008.8,12.9,77,32,116,1218.03,0.17,1008.9,1012.3,1012.5,2.5,0,42.51,2.3,2,0.9,3.9,26.71,37,1.89
2/21/2022 10:00,1008.8,12.8,103,28,87,1218.22,0.19,1008.9,1012.3,1012.5,2.5,0,42.17,2.7,1.8,0.9,5.1,26.7,128,2.89
2/21/2022 10:10,1008.8,12.8,122,25,121,1218.39,0.17,1008.9,1012.3,1012.5,2.5,0,41.49,2.2,2,0.9,3.9,27.03,124,3.33
2/21/2022 10:20,1008.7,13.1,111,35,74,1218.57,0.18,1008.8,1012.2,1012.4,2.5,0,40.16,2.1,1.8,0.9,4.1,27.92,88,3.89
2/21/2022 10:30,1008.6,13.2,69,23,83,1218.75,0.18,1008.7,1012.1,1012.3,2.5,0,39.99,2.1,1.8,0.9,4,28.01,72,3.44
2/21/2022 10:40,1008.4,13,93,27,94,1218.95,0.2,1008.5,1011.9,1012.1,2.5,0,39.34,2.6,1.7,0.8,4.6,28.17,51,2.66
2/21/2022 10:50,1008.3,12.8,99,51,146,1219.11,0.16,1008.4,1011.8,1012,2.5,0,38.2,1.7,1.8,0.8,3.1,28.43,1,1.22
2/21/2022 11:00,1008.2,13.1,52,48,56,1219.28,0.17,1008.3,1011.7,1011.9,2.5,0,38.34,1.8,1.7,0.7,3.2,28.73,13,1.55
2/21/2022 11:10,1008.1,13.4,90,44,94,1219.44,0.16,1008.2,1011.6,1011.8,2.5,0,37.5,1.6,1.5,0.7,3.3,29.36,153,1.67
2/21/2022 11:20,1007.9,13.3,153,38,126,1219.62,0.18,1008,1011.4,1011.6,2.5,0,35.47,1.8,1.5,0.7,3,30.22,165,2.78
2/21/2022 11:30,1007.8,13.3,125,70,114,1219.79,0.17,1007.9,1011.3,1011.5,2.5,0,34.06,1.4,1.5,0.7,3.3,30.91,127,1.89
2/21/2022 11:40,1007.6,13.5,165,64,132,1219.95,0.16,1007.7,1011.1,1011.3,2.5,0,34.69,1.4,1.5,0.8,4.1,30.83,125,3.11
2/21/2022 11:50,1007.5,13.7,202,56,100,1220.12,0.17,1007.6,1011,1011.2,2.5,0,34.11,1.4,1.5,0.8,3.4,31.44,182,1.22
2/21/2022 12:00,1007.4,13.6,247,28,238,1220.28,0.16,1007.5,1010.9,1011.1,2.5,0,32.17,1.1,1.7,0,1.9,32.35,247,1.44
2/21/2022 12:10,1007.3,13.3,269,48,331,1220.45,0.17,1007.4,1010.8,1011,2.5,0,31.97,1.3,1.5,0.6,2.9,32.13,242,1.44
2/21/2022 12:20,1007.2,13.4,216,75,152,1220.61,0.16,1007.3,1010.7,1010.9,2.5,0,31.27,1,1.5,0.3,2,32.63,165,1.89
2/21/2022 12:30,1006.9,13.3,170,34,172,1220.79,0.18,1007,1010.4,1010.6,2.5,0,31.62,1.4,1.5,0.8,2.6,32.23,201,0.56
2/21/2022 12:40,1006.8,13.7,73,61,48,1220.95,0.16,1006.9,1010.3,1010.5,2.5,0,32.65,1.1,1.5,0.7,2.4,32.16,245,1.44
2/21/2022 12:50,1006.7,13.6,188,54,134,1221.1,0.15,1006.8,1010.1,1010.4,2.5,0,31.6,0.9,1.5,0.7,2.3,32.6,334,0.78
